Year;Age;Female_Deaths;Male_Deaths;Total_Deaths;Female_Rate_Deaths;Male_Rate_Deaths;Total_Rate_Deaths;Female_Population;Male_Population;Total_Population
2009;104;29;9;38;0,519558;0,720576;0,556315;55,9;13,22;69,12
2009;105;16;3;19;0,516796;0,36489;0,484921;27,45;8,77;36,22
2009;106;8;1;9;0,476049;0,17094;0,397263;17,56;4,77;22,33
2009;107;6;0;6;0,490597;0;0,371058;13,63;3,56;17,19
2009;108;1;1;2;0,106648;0,4158;0,169755;8,36;1,77;10,13
2009;109;3;0;3;0,595041;0;0,525701;3,72;0;3,72
2009;110;1;0;1;0,162558;0;0,10927;5,46;3;8,46
2010;0;824;1038;1862;0,006726;0,008156;0,007454;122647,96;127528,43;250176,39
2010;1;61;62;123;0,000505;0,000493;0,000499;119401,86;124405,63;243807,49
2010;2;35;49;84;0,000298;0,0004;0,00035;116191,65;121170,24;237361,89
2010;3;25;40;65;0,000219;0,000336;0,000279;112350,43;117148,87;229499,3
2010;4;20;20;40;0,000178;0,00017;0,000174;111225,89;116973,78;228199,67
2010;5;14;23;37;0,000126;0,000198;0,000163;111402,3;115885,39;227287,69
2010;6;14;16;30;0,000125;0,000137;0,000131;113147,89;118143,88;231291,77
2010;7;18;33;51;0,000158;0,000278;0,000219;114286,19;118968,82;233255,01
2010;8;16;24;40;0,000141;0,000204;0,000173;112339,37;117321,11;229660,48
2010;9;15;15;30;0,00013;0,000125;0,000127;115521,17;120510,48;236031,65
2010;10;21;19;40;0,000181;0,000157;0,000169;117840,36;122592,92;240433,28
2010;11;13;21;34;0,000108;0,000168;0,000138;121751,38;126499,53;248250,91
2010;12;18;29;47;0,000146;0,000227;0,000187;124830,47;129703,97;254534,44
2010;13;19;31;50;0,000149;0,000235;0,000193;127956,73;132485,49;260442,22
2010;14;25;36;61;0,000193;0,000269;0,000232;131224,68;135440,36;266665,04
2010;15;36;70;106;0,000269;0,000507;0,00039;134940,9;139165,87;274106,77
2010;16;34;92;126;0,000251;0,000657;0,000457;136546,04;141173,08;277719,12
2010;17;41;90;131;0,000296;0,00063;0,000466;140184,99;144373,92;284558,91
2010;18;43;131;174;0,000304;0,0009;0,000606;143163,68;147120,19;290283,87
2010;19;56;140;196;0,000386;0,000938;0,000666;146305,18;150859;297164,18
2010;20;54;144;198;0,000367;0,000952;0,000664;146292,79;150424,67;296717,46
2010;21;47;163;210;0,000325;0,0011;0,000718;140965,25;144555,2;285520,45
2010;22;49;170;219;0,000352;0,001193;0,000777;137257,63;140400,6;277658,23
2010;23;59;184;243;0,000434;0,001331;0,000886;134890,97;136510,52;271401,49
2010;24;50;146;196;0,000383;0,001102;0,000745;126431,34;128662,48;255093,82
2010;25;45;179;224;0,000358;0,001399;0,000883;123385,78;126372,71;249758,49
2010;26;59;149;208;0,000481;0,001191;0,000839;123865,61;126226,46;250092,07
2010;27;52;154;206;0,000415;0,00122;0,000819;128038,69;127904,83;255943,52
2010;28;61;175;236;0,000469;0,001351;0,000909;128458,41;127594,33;256052,74
2010;29;48;163;211;0,000387;0,001318;0,000852;121851,46;122213,33;244064,79
2010;30;61;159;220;0,000503;0,001314;0,000908;119662,43;119282,24;238944,67
2010;31;65;165;230;0,000551;0,001414;0,00098;115923,94;114152,5;230076,44
2010;32;71;147;218;0,000619;0,001304;0,000958;113697,62;111842,52;225540,14
2010;33;59;175;234;0,000516;0,001565;0,001034;115865,3;112740,01;228605,31
2010;34;68;176;244;0,000576;0,001536;0,001049;120695,14;117040,6;237735,74
2010;35;73;201;274;0,000589;0,001667;0,001121;124627,53;121724,68;246352,21
2010;36;82;212;294;0,000659;0,001743;0,001195;124436,98;122019,64;246456,62
2010;37;94;189;283;0,000758;0,001568;0,001158;124017,18;119999,8;244016,98
2010;38;101;250;351;0,000808;0,002073;0,001429;122723,46;118320,86;241044,32
2010;39;104;239;343;0,000867;0,002071;0,001457;118194,48;113655,38;231849,86
2010;40;128;247;375;0,001087;0,002188;0,001626;119813,36;114854,11;234667,47
2010;41;127;265;392;0,001061;0,002311;0,001673;120278,23;115568,28;235846,51
2010;42;150;317;467;0,00124;0,002742;0,001974;121192,62;115531,2;236723,82
2010;43;193;357;550;0,001568;0,003056;0,002293;122919,32;116408,26;239327,58
2010;44;167;322;489;0,001345;0,002745;0,002025;125839,62;118824,81;244664,43
2010;45;160;358;518;0,001261;0,003;0,002104;126824,72;119082,81;245907,53
2010;46;217;429;646;0,001739;0,003644;0,002664;125015,53;118725,41;243740,94
2010;47;227;448;675;0,001812;0,003784;0,00277;123757,88;116859,67;240617,55
2010;48;276;456;732;0,002273;0,004012;0,003114;119897,12;111638,21;231535,33
2010;49;245;502;747;0,002081;0,00456;0,003279;114913,25;108172,56;223085,81
2010;50;261;468;729;0,002264;0,004328;0,003263;116879,59;109690,1;226569,69
2010;51;309;546;855;0,002769;0,005243;0,003963;107107,99;99745,78;206853,77
2010;52;341;547;888;0,003313;0,005691;0,004461;100117,13;94010,73;194127,86
2010;53;318;529;847;0,003175;0,005658;0,004374;98588,51;91778,79;190367,3
2010;54;313;587;900;0,003241;0,00656;0,004838;93894,46;86907,49;180801,95
2010;55;330;552;882;0,003585;0,006488;0,004979;90809,25;84126,52;174935,77
2010;56;330;636;966;0,003723;0,007759;0,005662;87152,81;80809,69;167962,5
2010;57;399;648;1047;0,004707;0,008303;0,00643;82036;75442,33;157478,33
2010;58;417;673;1090;0,005242;0,00927;0,007164;78380,61;71363,07;149743,68
2010;59;419;682;1101;0,005492;0,009731;0,007521;74932,01;69674,51;144606,52
2010;60;458;720;1178;0,006024;0,010277;0,008064;76900,02;70786,99;147687,01
2010;61;483;844;1327;0,006608;0,012679;0,009502;70589,55;64087,41;134676,96
2010;62;580;864;1444;0,008447;0,013959;0,01106;67823,94;61119,71;128943,65
2010;63;575;857;1432;0,008863;0,014765;0,01165;64339,39;57492,76;121832,15
2010;64;548;908;1456;0,008652;0,016036;0,012137;62537,34;56372,99;118910,33
2010;65;586;930;1516;0,009606;0,017097;0,013137;59810,06;53281,08;113091,14
2010;66;673;987;1660;0,011507;0,019154;0,015089;57606,73;50635,74;108242,47
2010;67;679;1006;1685;0,012047;0,02069;0,01605;55703,09;47580,62;103283,71
2010;68;720;1076;1796;0,01324;0,023598;0,017964;53661,56;44507,12;98168,68
2010;69;727;1089;1816;0,014225;0,025553;0,019376;49273,01;41678,01;90951,02
2010;70;767;1179;1946;0,015615;0,02884;0,021622;49412,57;41072,76;90485,33
2010;71;857;1110;1967;0,018561;0,02939;0,023433;43910,75;35835,57;79746,32
2010;72;849;1128;1977;0,019788;0,03246;0,025459;42762,64;34802,65;77565,29
2010;73;826;1194;2020;0,019501;0,035441;0,026563;42926,44;33899,45;76825,89
2010;74;933;1181;2114;0,023413;0,038112;0,029843;37999,99;29537,08;67537,07
2010;75;953;1224;2177;0,025974;0,043458;0,033566;36233,01;27965,84;64198,85
2010;76;1042;1280;2322;0,030237;0,049729;0,038571;33628,82;24780,16;58408,98
2010;77;1133;1390;2523;0,034485;0,058539;0,044577;32973,32;23866,07;56839,39
2010;78;1186;1416;2602;0,03637;0,061627;0,04681;33202,85;23314,49;56517,34
2010;79;1335;1533;2868;0,043852;0,071928;0,055414;28888,66;20698,9;49587,56
2010;80;1422;1517;2939;0,055688;0,083937;0,067395;25342,28;18008,32;43350,6
2010;81;1402;1439;2841;0,057883;0,087366;0,069817;24512,68;16419,37;40932,05
2010;82;1632;1472;3104;0,072323;0,100402;0,083382;22144,84;14358,81;36503,65
2010;83;1407;1277;2684;0,070968;0,10372;0,083516;19013,11;11633,35;30646,46
2010;84;1416;1168;2584;0,080588;0,112879;0,092556;17519,37;10262,39;27781,76
2010;85;1475;1174;2649;0,092108;0,129186;0,105531;15948,39;9077,98;25026,37
2010;86;1353;1074;2427;0,09436;0,137393;0,109543;14134,96;7671,12;21806,08
2010;87;1409;993;2402;0,111896;0,152307;0,125682;12420,63;6391,57;18812,2
2010;88;1373;873;2246;0,124753;0,161705;0,136914;10963,21;5327,56;16290,77
2010;89;1251;828;2079;0,13212;0,189104;0,150138;9282,15;4273,5;13555,65
2010;90;1162;655;1817;0,147909;0,193234;0,16157;7631,89;3242,08;10873,97
2010;91;1038;556;1594;0,159869;0,212807;0,175059;6436,05;2579,75;9015,8
2010;92;1006;496;1502;0,184246;0,238911;0,199305;5496,42;2090,61;7587,03
2010;93;956;406;1362;0,213734;0,25116;0,22367;4425,23;1589,82;6015,05
2010;94;807;372;1179;0,229898;0,317602;0,25184;3461,06;1136,06;4597,12
2010;95;661;265;926;0,242885;0,323357;0,261509;2701,39;813,7;3515,09
2010;96;529;212;741;0,254709;0,37059;0,279735;2033,33;562,93;2596,26
2010;97;447;151;598;0,29917;0,40205;0,319836;1437,88;365,93;1803,81
2010;98;346;119;465;0,33204;0,478107;0,360202;1031,83;262,5;1294,33
2010;99;276;75;351;0,387523;0,432202;0,396277;695,42;178,91;874,33
2010;100;168;40;208;0,371625;0,349066;0,367063;425,34;105,86;531,2
2010;101;104;23;127;0,374635;0,342942;0,368468;259,63;57,85;317,48
2010;102;66;22;88;0,394847;0,609475;0,432964;156,09;35,99;192,08
2010;103;41;12;53;0,42006;0,571429;0,446861;89,85;21,87;111,72
2010;104;17;6;23;0,289756;0,482574;0,323473;54,86;11,42;66,28
2010;105;16;3;19;0,438998;0,406412;0,43351;33,99;7,56;41,55
2010;106;9;3;12;0,475018;0,518882;0,485273;15,81;6,89;22,7
2010;107;5;0;5;0,505221;0;0,337003;10,65;4,32;14,97
2010;108;5;0;5;0,618684;0;0,425834;10,36;3;13,36
2010;109;3;2;5;0,468262;1,218274;0,621247;6,27;1,33;7,6
2010;110;4;0;4;0,545827;0;0,379207;6,81;3;9,81
2011;0;887;1021;1908;0,007321;0,008087;0,007712;122195,36;126765,04;248960,4
2011;1;48;68;116;0,000393;0,000536;0,000466;122134,19;127077,48;249211,67
2011;2;33;39;72;0,000274;0,000311;0,000293;119094,15;124112,01;243206,16
2011;3;24;28;52;0,000204;0,000229;0,000217;115970,61;120915;236885,61
2011;4;24;16;40;0,00021;0,000135;0,000172;112354,87;117149,09;229503,96
2011;5;15;27;42;0,000134;0,00023;0,000183;111185,32;116880,08;228065,4
2011;6;14;11;25;0,000126;0,000095;0,00011;111299,44;115830,25;227129,69
2011;7;13;15;28;0,000116;0,000129;0,000123;113082,33;118038,91;231121,24
2011;8;11;23;34;0,000096;0,000193;0,000146;114535,34;119228,02;233763,36
2011;9;17;13;30;0,00015;0,00011;0,000129;113159,62;118201,97;231361,59
2011;10;23;21;44;0,000198;0,000173;0,000185;116292,57;121390,19;237682,76
2011;11;13;18;31;0,000111;0,000148;0,00013;118394,08;123290,25;241684,33
2011;12;13;24;37;0,000107;0,000191;0,00015;122109,33;126946,4;249055,73
2011;13;26;34;60;0,000211;0,000265;0,000238;125181,45;130098,21;255279,66
2011;14;23;44;67;0,00018;0,000332;0,000258;128483,25;132983,02;261466,27
2011;15;31;55;86;0,000239;0,00041;0,000326;131700,57;135847,26;267547,83
2011;16;39;69;108;0,00029;0,000498;0,000396;135476,49;139554,85;275031,34
2011;17;37;99;136;0,000272;0,000705;0,000492;137083,56;141552,76;278636,32
2011;18;39;121;160;0,000281;0,000845;0,000567;140688,02;144746,32;285434,34
2011;19;43;138;181;0,000303;0,000946;0,000628;143666,05;147380,34;291046,39
2011;20;56;139;195;0,000385;0,00093;0,000661;146786,56;151091,62;297878,18
2011;21;57;155;212;0,000386;0,001023;0,000709;146716,15;150639,91;297356,06
2011;22;50;164;214;0,000345;0,001105;0,00073;141394,21;144699,72;286093,93
2011;23;50;171;221;0,000358;0,0012;0,000783;137450,78;140310,03;277760,81
2011;24;33;180;213;0,000243;0,001304;0,000777;134820,82;136274,87;271095,69
2011;25;45;128;173;0,000344;0,000967;0,000657;126929,37;128726,78;255656,15
2011;26;46;130;176;0,000365;0,001016;0,000693;123765,37;126296,51;250061,88
2011;27;44;148;192;0,000358;0,001184;0,000774;124159,14;126044,22;250203,36
2011;28;48;159;207;0,000382;0,00126;0,000822;128449,34;128026,23;256475,57
2011;29;52;195;247;0,000398;0,001505;0,000949;128783,6;127667,09;256450,69
2011;30;56;166;222;0,00045;0,001343;0,000895;122093,55;122049,32;244142,87
2011;31;61;164;225;0,000502;0,001358;0,000929;119830,19;119023,7;238853,89
2011;32;60;156;216;0,000508;0,001339;0,000921;116017,7;113932,31;229950,01
2011;33;55;159;214;0,000479;0,001412;0,00094;113936,71;111780,41;225717,12
2011;34;60;151;211;0,000523;0,00135;0,000932;116131,77;112826,86;228958,63
2011;35;60;178;238;0,000507;0,001553;0,001022;120805,3;116977,64;237782,94
2011;36;93;198;291;0,00075;0,001645;0,001191;124664,16;121434,75;246098,91
2011;37;92;224;316;0,000739;0,001845;0,001285;124626,82;121876,49;246503,31
2011;38;90;244;334;0,000725;0,002027;0,001367;124086,78;119774,41;243861,19
2011;39;105;243;348;0,00084;0,002021;0,001419;122624,34;117900,5;240524,84
2011;40;113;222;335;0,000942;0,00193;0,001426;118216,81;113394,68;231611,49
2011;41;96;251;347;0,000816;0,002232;0,001508;119442,45;114194,21;233636,66
2011;42;120;272;392;0,001005;0,002384;0,001678;120205,84;115077,28;235283,12
2011;43;146;314;460;0,001206;0,002724;0,001947;121290,18;115325,81;236615,99
2011;44;157;319;476;0,001275;0,002736;0,001986;122879,71;116149,64;239029,35
2011;45;182;346;528;0,001468;0,002959;0,002192;125530,5;118312,25;243842,75
2011;46;210;382;592;0,00166;0,003217;0,002414;126458,68;118482,02;244940,7
2011;47;209;396;605;0,00168;0,003383;0,002505;124715,88;117971,85;242687,73
2011;48;239;409;648;0,001912;0,003473;0,002669;123555,62;116297,11;239852,73
2011;49;260;463;723;0,002147;0,004094;0,003087;119500,41;111011,68;230512,09
2011;50;279;472;751;0,002377;0,004314;0,003311;114675,9;107477,88;222153,78
2011;51;273;484;757;0,002383;0,004524;0,003417;115678,9;108132,15;223811,05
2011;52;300;481;781;0,002706;0,004665;0,00365;106815,36;99193,47;206008,83
2011;53;328;548;876;0,003187;0,005719;0,004408;100365,49;93944,71;194310,2
2011;54;346;620;966;0,003451;0,006647;0,004991;98552,29;91448,8;190001,09
2011;55;373;641;1014;0,003869;0,007203;0,00547;93652,98;86334,08;179987,06
2011;56;367;623;990;0,004002;0,007384;0,005622;90411,07;83360,74;173771,81
2011;57;417;616;1033;0,004722;0,007583;0,006093;86922,4;80121,95;167044,35
2011;58;418;677;1095;0,004946;0,008747;0,006763;81782,6;74837,65;156620,25
2011;59;441;710;1151;0,005568;0,009866;0,007614;77967,43;70723,45;148690,88
2011;60;455;731;1186;0,005996;0,010549;0,008169;74540,9;68775,6;143316,5
2011;61;485;767;1252;0,006439;0,011136;0,008683;75941,91;69392,99;145334,9
2011;62;484;836;1320;0,006688;0,012775;0,009579;70100,29;63220,71;133321
2011;63;558;881;1439;0,008178;0,014417;0,011125;67435,08;60407,95;127843,03
2011;64;599;937;1536;0,009275;0,016334;0,012596;64128,83;56871,26;121000,09
2011;65;612;933;1545;0,009709;0,016704;0,012995;62192,34;55504,31;117696,65
2011;66;630;944;1574;0,0104;0,017638;0,013795;59356,53;52418,61;111775,14
2011;67;647;988;1635;0,011163;0,019523;0,01506;57019,83;49657,74;106677,57
2011;68;717;1065;1782;0,012858;0,022343;0,017229;55095,79;46676,83;101772,62
2011;69;754;1122;1876;0,014041;0,025133;0,019076;52940,18;43552,85;96493,03
2011;70;789;1093;1882;0,015624;0,026255;0,020428;48823,51;40681,28;89504,79
2011;71;826;1084;1910;0,017077;0,027296;0,021684;48423,31;39689,48;88112,79
2011;72;916;1081;1997;0,020259;0,029588;0,024428;43042,61;34692,16;77734,77
2011;73;815;1125;1940;0,019416;0,033558;0,025695;41784,63;33478,09;75262,72
2011;74;870;1178;2048;0,021092;0,036473;0,027847;41691,89;32430,66;74122,55
2011;75;900;1161;2061;0,023194;0,039126;0,030098;37144,97;28358,41;65503,38
2011;76;972;1297;2269;0,027157;0,048171;0,036178;35286,9;26694,08;61980,98
2011;77;1037;1250;2287;0,030921;0,050991;0,039397;32734,15;23621,67;56355,82
2011;78;1168;1266;2434;0,036593;0,056046;0,044654;32012,96;22635,54;54648,5
2011;79;1273;1372;2645;0,040407;0,063172;0,049696;32015,15;21944,65;53959,8
2011;80;1390;1497;2887;0,049231;0,077288;0,060647;25728,93;18142;43870,93
2011;81;1409;1413;2822;0,058424;0,085163;0,069322;23931,85;16519,64;40451,49
2011;82;1464;1352;2816;0,0644;0,089883;0,074547;22971,85;14953,64;37925,49
2011;83;1556;1373;2929;0,073965;0,10337;0,085346;20622,44;12973,94;33596,38
2011;84;1405;1169;2574;0,076424;0,105628;0,087398;17615,55;10425,25;28040,8
2011;85;1376;1063;2439;0,085167;0,115449;0,09616;16070,31;9088,04;25158,35
2011;86;1393;1030;2423;0,09532;0,128702;0,107132;14531,45;7952,86;22484,31
2011;87;1321;898;2219;0,101889;0,131718;0,112169;12749,19;6638,21;19387,4
2011;88;1238;936;2174;0,109939;0,167251;0,128966;11042,8;5463,43;16506,23
2011;89;1193;752;1945;0,122423;0,165135;0,136026;9647,02;4477,32;14124,34
2011;90;1208;674;1882;0,146323;0,184724;0,158093;8065,63;3528,98;11594,61
2011;91;1046;577;1623;0,155051;0,207866;0,170447;6540,29;2638,97;9179,26
2011;92;971;488;1459;0,177153;0,23396;0,192812;5415,43;2057,15;7472,58
2011;93;832;390;1222;0,18431;0,239094;0,198851;4505,47;1637,08;6142,55
2011;94;756;336;1092;0,208227;0,271369;0,224284;3545,96;1199,55;4745,51
2011;95;608;272;880;0,216985;0,316351;0,240316;2729,97;820,11;3550,08
2011;96;508;184;692;0,236161;0,312215;0,252517;2113,83;577,43;2691,26
2011;97;429;147;576;0,268431;0,368595;0,288435;1540,73;381,52;1922,25
2011;98;295;99;394;0,26478;0,400683;0,289448;1045,03;232,93;1277,96
2011;99;234;61;295;0,309703;0,378514;0,3218;723,69;166,35;890,04
2011;100;146;54;200;0,288527;0,466973;0,321721;473,59;121,75;595,34
2011;101;110;32;142;0,341928;0,407773;0,35484;292,43;75,41;367,84
2011;102;78;24;102;0,41244;0,570591;0,441215;175,95;35,29;211,24
2011;103;44;8;52;0,396808;0,398274;0,397032;104,1;19,67;123,77
2011;104;30;7;37;0,45861;0,543549;0,472582;61,96;13,22;75,18
2011;105;17;4;21;0,436102;0,528634;0,451144;38,41;7,09;45,5
2011;106;9;1;10;0,376149;0,213675;0,349569;21,81;4,56;26,37
2011;107;6;0;6;0,508044;0;0,36036;8,99;5,56;14,55
2011;108;3;2;5;0,578406;0,452489;0,520472;5,65;4,32;9,97
2011;109;1;1;2;0,195631;0,416667;0,266252;6,45;1,88;8,33
2011;110;3;2;5;0,323799;0,625;0,401123;7,72;3,44;11,16
2012;0;834;978;1812;0,006933;0,007803;0,007377;119905,04;125497,53;245402,57
2012;1;63;72;135;0,000522;0,000572;0,000548;121906,16;126572,45;248478,61
2012;2;28;27;55;0,00023;0,000213;0,000221;121737,3;126739,51;248476,81
2012;3;22;38;60;0,000183;0,000304;0,000245;118805,84;123840,83;242646,67
2012;4;20;25;45;0,000171;0,000205;0,000188;115755,12;120682,44;236437,56
2012;5;15;21;36;0,000132;0,000177;0,000155;112362,62;117156,73;229519,35
2012;6;21;16;37;0,000187;0,000136;0,000161;111146,87;116789,34;227936,21
2012;7;14;16;30;0,000126;0,000138;0,000132;111197,11;115781,26;226978,37
2012;8;13;21;34;0,000116;0,00018;0,000149;113020,92;117939,69;230960,61
2012;9;15;26;41;0,000131;0,000218;0,000176;114787,31;119497,74;234285,05
2012;10;8;22;30;0,00007;0,000185;0,000129;113975,54;119085,15;233060,69
2012;11;17;21;38;0,000145;0,000172;0,000159;117063,92;122267,33;239331,25
2012;12;22;26;48;0,000187;0,000212;0,0002;118951,71;123986,53;242938,24
2012;13;17;31;48;0,00014;0,000245;0,000194;122463,19;127389,24;249852,43
2012;14;21;32;53;0,00017;0,000249;0,00021;125526,48;130483,33;256009,81
2012;15;27;54;81;0,000211;0,000406;0,00031;129004,72;133464,91;262469,63
2012;16;51;71;122;0,000391;0,000528;0,000461;132172,03;136245;268417,03
2012;17;33;78;111;0,000245;0,000562;0,000406;136009,07;139940,77;275949,84
2012;18;40;95;135;0,000293;0,000675;0,000487;137620,63;141913,27;279533,9
2012;19;34;137;171;0,000244;0,000954;0,000604;141192,03;145099,89;286291,92
2012;20;37;123;160;0,000259;0,000841;0,000554;144168,03;147634,6;291802,63
2012;21;44;133;177;0,000301;0,000888;0,000598;147266,79;151321,79;298588,58
2012;22;36;145;181;0,000243;0,000956;0,000604;147136,5;150849,47;297985,97
2012;23;55;148;203;0,000379;0,000996;0,000691;141821,2;144843,24;286664,44
2012;24;48;125;173;0,000343;0,000877;0,000612;137657,09;140221,13;277878,22
2012;25;44;128;172;0,000323;0,000928;0,000628;134765,6;136050,18;270815,78
2012;26;55;150;205;0,00042;0,001134;0,000778;127429,29;128826,04;256255,33
2012;27;44;150;194;0,000348;0,001172;0,000762;124152,39;126243,81;250396,2
2012;28;44;138;182;0,000357;0,001105;0,000733;124461,82;125859,82;250321,64
2012;29;45;157;202;0,000357;0,001245;0,000801;128866,67;128134,49;257001,16
2012;30;48;181;229;0,000367;0,001396;0,000879;129108,75;127729,82;256838,57
2012;31;66;144;210;0,00053;0,001165;0,000846;122331,95;121880,42;244212,37
2012;32;73;180;253;0,0006;0,001493;0,001045;120000,59;118767,64;238768,23
2012;33;75;145;220;0,000634;0,001247;0,000938;116122,23;113709,97;229832,2
2012;34;66;161;227;0,000574;0,001431;0,000997;114182,87;111725,13;225908
2012;35;76;153;229;0,000661;0,001368;0,00101;116402,07;112925,9;229327,97
2012;36;75;184;259;0,000633;0,001605;0,001111;120908,97;116913,54;237822,51
2012;37;82;201;283;0,000661;0,001672;0,001158;124685,79;121140,09;245825,88
2012;38;99;248;347;0,000794;0,002047;0,001411;124813,91;121698,93;246512,84
2012;39;93;223;316;0,000749;0,001856;0,001293;124156,21;119526,3;243682,51
2012;40;112;218;330;0,000896;0,001818;0,001348;122518,57;117493,57;240012,14
2012;41;122;278;400;0,001017;0,002424;0,001705;118251,5;113138,81;231390,31
2012;42;143;261;404;0,001218;0,002331;0,001761;119090,54;113528,81;232619,35
